unitid,applications,admitted,enrolled,acceptance_rate,sat_verbal_25,sat_verbal_75,sat_math_25,sat_math_75,sat_total_25,sat_total_75,act_composite_25,act_composite_75,act_english_25,act_english_75,act_math_25,act_math_75,selectivity_tier,test_policy,financial_aid_policy,gpa_average
231174,28236,16947.0,2896.0,0.6001912452188696,640.0,720.0,610.0,700.0,1250.0,1420.0,29.0,32.0,29.0,35.0,26.0,31.0,Less Selective,Required,Need-blind,3.4233353293036246
231411,333,203.0,117.0,0.6096096096096096,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.552813924630911
231420,3322,1588.0,283.0,0.4780252859723058,495.0,615.0,465.0,576.0,960.0,1191.0,16.0,23.0,,,,,Selective,Required,Need-blind,3.6525738768383293
231554,1057,663.0,180.0,0.6272469252601703,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2527469144799883
231581,3984,3618.0,429.0,0.9081325301204819,530.0,660.0,540.0,715.0,1070.0,1375.0,28.0,29.0,27.0,29.0,24.0,28.0,Less Selective,Required,Need-blind,3.0185546774336185
231624,17548,5741.0,1619.0,0.32715979028949166,695.0,750.0,670.0,760.0,1365.0,1510.0,32.0,34.0,33.0,35.0,28.0,33.0,Selective,Required,Need-blind,3.664881566403418
231651,7261,2990.0,643.0,0.41178900977826743,540.0,640.0,510.0,610.0,1050.0,1250.0,21.0,26.0,20.0,29.0,18.0,25.0,Selective,Required,Need-blind,3.6591767707204825
231712,7062,6212.0,1163.0,0.8796374964599264,560.0,670.0,540.0,630.0,1100.0,1300.0,23.0,29.0,,,,,Less Selective,Required,Need-blind,3.1190172933410927
232025,2349,2262.0,339.0,0.9629629629629629,530.0,630.0,500.0,610.0,1030.0,1240.0,21.0,30.0,19.0,27.0,20.0,26.0,Less Selective,Required,Need-blind,3.2322961856134143
232043,1179,1176.0,187.0,0.9974554707379135,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.341548273435271
232089,1483,1483.0,242.0,1.0,455.0,580.0,425.0,520.0,880.0,1100.0,,,,,,,Less Selective,Required,Need-blind,3.1790460157069775
232186,22579,20057.0,4451.0,0.8883032906683201,580.0,670.0,560.0,670.0,1140.0,1340.0,25.0,30.0,24.0,31.0,23.0,28.0,Less Selective,Required,Need-blind,3.4057722593012993
232256,2224,1115.0,240.0,0.5013489208633094,540.0,620.0,520.0,610.0,1060.0,1230.0,22.0,31.0,20.0,30.0,21.0,28.0,Less Selective,Required,Need-blind,3.267380709575938
232265,12119,5850.0,1207.0,0.48271309513986305,400.0,626.0,457.0,600.0,857.0,1226.0,12.0,24.0,17.0,26.0,13.0,25.0,Selective,Required,Need-blind,3.6421471331713513
232308,2992,2120.0,192.0,0.7085561497326203,550.0,710.0,550.0,620.0,1100.0,1330.0,23.0,29.0,23.0,29.0,22.0,26.0,Less Selective,Required,Need-blind,3.5210114571608013
232423,35750,27258.0,4922.0,0.7624615384615384,600.0,670.0,570.0,650.0,1170.0,1320.0,25.0,29.0,,,,,Less Selective,Required,Need-blind,3.546795953181029
232557,36921,36671.0,6419.0,0.9932287857858672,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.0413603878913875
232566,6078,5154.0,793.0,0.8479763079960513,520.0,620.0,500.0,570.0,1020.0,1190.0,22.0,25.0,,,,,Less Selective,Required,Need-blind,3.0757770418245682
232609,4813,3956.0,478.0,0.8219405776023271,490.0,630.0,490.0,600.0,980.0,1230.0,,,,,,,Less Selective,Required,Need-blind,3.5455732818935806
232681,4606,3973.0,758.0,0.8625705601389492,600.0,690.0,540.0,640.0,1140.0,1330.0,23.0,31.0,23.0,32.0,19.0,28.0,Less Selective,Required,Need-blind,3.025701271094427
232706,3598,2897.0,410.0,0.8051695386325737,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4183470345036437
232937,10211,8931.0,1503.0,0.8746449906963079,430.0,575.0,410.0,525.0,840.0,1100.0,16.0,21.0,,,,,Less Selective,Required,Need-blind,3.5520920768515363
232982,15216,13773.0,2717.0,0.9051656151419558,570.0,660.0,540.0,630.0,1110.0,1290.0,22.0,27.0,21.0,26.0,20.0,25.0,Less Selective,Required,Need-blind,3.490056094815644
233277,11072,10036.0,1103.0,0.9064306358381503,490.0,610.0,460.0,560.0,950.0,1170.0,19.0,26.0,17.0,25.0,19.0,26.0,Less Selective,Required,Need-blind,3.342856178152042
233295,2620,2185.0,431.0,0.833969465648855,530.0,630.0,510.0,580.0,1040.0,1210.0,22.0,29.0,20.0,32.0,17.0,28.0,Less Selective,Required,Need-blind,3.0844542057752826
233301,1935,1837.0,200.0,0.9493540051679586,520.0,580.0,440.0,630.0,960.0,1210.0,20.0,24.0,15.0,25.0,16.0,24.0,Less Selective,Required,Need-blind,3.279288275697685
233338,1747,1256.0,423.0,0.7189467658843732,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2371759134557054
233374,15121,3525.0,833.0,0.2331195026783943,690.0,750.0,720.0,780.0,1410.0,1530.0,32.0,34.0,,,,,Highly Selective,Required,Need-blind,3.70311304242444
233426,6829,5468.0,531.0,0.8007028847561869,560.0,650.0,530.0,620.0,1090.0,1270.0,22.0,30.0,24.0,33.0,19.0,27.0,Less Selective,Required,Need-blind,3.094583012376712
233541,3763,2929.0,485.0,0.7783683231464257,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.0098222413842364
233611,1101,1097.0,295.0,0.9963669391462306,480.0,658.0,463.0,595.0,943.0,1253.0,18.0,25.0,16.0,25.0,17.0,21.0,Less Selective,Required,Need-blind,3.2915945506389224
233718,1136,815.0,138.0,0.7174295774647887,560.0,670.0,540.0,640.0,1100.0,1310.0,21.0,27.0,20.0,29.0,17.0,24.0,Less Selective,Required,Need-blind,3.1393985638057926
233897,1414,1328.0,290.0,0.9391796322489392,470.0,615.0,465.0,560.0,935.0,1175.0,20.0,25.0,19.0,25.0,19.0,25.0,Less Selective,Required,Need-blind,3.228828692022949
233921,47208,26923.0,7196.0,0.5703058803592611,620.0,700.0,620.0,720.0,1240.0,1420.0,27.0,32.0,25.0,33.0,25.0,31.0,Less Selective,Required,Need-blind,3.1046524409899754
234030,19052,17729.0,4519.0,0.9305584715515431,530.0,650.0,500.0,620.0,1030.0,1270.0,22.0,30.0,21.0,31.0,20.0,27.0,Less Selective,Required,Need-blind,3.2753119089626797
234076,56528,9533.0,3966.0,0.16864208887630908,700.0,750.0,710.0,780.0,1410.0,1530.0,32.0,34.0,33.0,35.0,29.0,35.0,Highly Selective,Required,Need-blind,3.742114257651865
234085,1171,957.0,469.0,0.8172502134927413,530.0,640.0,510.0,620.0,1040.0,1260.0,22.0,28.0,23.0,26.0,21.0,28.0,Less Selective,Required,Need-blind,3.2116648576514417
234155,10577,9424.0,1448.0,0.8909898837099367,420.0,540.0,380.0,510.0,800.0,1050.0,14.0,20.0,,,,,Less Selective,Required,Need-blind,3.1612838271786114
234164,2771,2708.0,415.0,0.9772645254420786,390.0,510.0,360.0,500.0,750.0,1010.0,,,,,,,Less Selective,Required,Need-blind,3.0024658952018632
234173,2651,1890.0,373.0,0.7129385137683892,560.0,670.0,580.0,680.0,1140.0,1350.0,28.0,29.0,25.0,31.0,25.0,26.0,Less Selective,Required,Need-blind,3.0845678732866664
234207,6820,1184.0,502.0,0.17360703812316716,710.0,750.0,700.0,780.0,1410.0,1530.0,32.0,35.0,34.0,35.0,29.0,34.0,Highly Selective,Required,Need-blind,3.7390222741571635
234827,6829,6161.0,1568.0,0.9021818714306633,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.147126115156125
235024,1097,773.0,163.0,0.7046490428441203,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1568396396086627
235097,6415,5887.0,1340.0,0.9176929072486361,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4345927501677407
235167,1443,1403.0,364.0,0.9722799722799723,470.0,670.0,420.0,590.0,890.0,1260.0,22.0,26.0,20.0,30.0,17.0,24.0,Less Selective,Required,Need-blind,3.373943297781629
235316,9530,7239.0,1254.0,0.759601259181532,620.0,710.0,600.0,700.0,1220.0,1410.0,26.0,31.0,25.0,32.0,25.0,30.0,Less Selective,Required,Need-blind,3.2735442261820404
236133,586,516.0,152.0,0.8805460750853242,520.0,660.0,520.0,665.0,1040.0,1325.0,24.0,29.0,17.0,31.0,18.0,28.0,Less Selective,Required,Need-blind,3.107465897360018
236230,4139,3333.0,624.0,0.8052669726987195,515.0,630.0,473.0,628.0,988.0,1258.0,21.0,27.0,20.0,27.0,19.0,26.0,Less Selective,Required,Need-blind,3.2198817680125593
236328,5548,4232.0,463.0,0.7627974044700793,615.0,710.0,570.0,680.0,1185.0,1390.0,27.0,31.0,25.0,34.0,24.0,28.0,Less Selective,Required,Need-blind,3.1469194235500564
236452,3473,2637.0,263.0,0.7592859199539304,500.0,590.0,470.0,590.0,970.0,1180.0,14.0,22.0,11.0,19.0,15.0,16.0,Less Selective,Required,Need-blind,3.2036915668850945
236577,2806,2556.0,382.0,0.9109052031361369,530.0,660.0,520.0,660.0,1050.0,1320.0,20.0,28.0,19.0,29.0,18.0,26.0,Less Selective,Required,Need-blind,3.4944569025489045
236595,8976,6826.0,1049.0,0.7604723707664884,570.0,670.0,560.0,680.0,1130.0,1350.0,23.0,30.0,23.0,33.0,23.0,28.0,Less Selective,Required,Need-blind,3.4249344674368456
236939,26166,22335.0,4249.0,0.8535886264618207,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1034573244057917
236948,62428,26552.0,7011.0,0.4253219709104889,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.6522248684880747
237011,14243,13005.0,3184.0,0.9130801095274872,570.0,690.0,540.0,660.0,1110.0,1350.0,23.0,29.0,22.0,31.0,21.0,27.0,Less Selective,Required,Need-blind,3.583765246477053
237057,6185,3092.0,444.0,0.4999191592562652,650.0,740.0,620.0,740.0,1270.0,1480.0,27.0,33.0,26.0,35.0,25.0,32.0,Selective,Required,Need-blind,3.613662124796749
237066,4740,4113.0,553.0,0.8677215189873417,560.0,670.0,540.0,650.0,1100.0,1320.0,21.0,29.0,20.0,30.0,20.0,26.0,Less Selective,Required,Need-blind,3.3680349196773696
237181,2435,1473.0,243.0,0.6049281314168378,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.103635682833775
237215,720,628.0,216.0,0.8722222222222222,440.0,540.0,430.0,540.0,870.0,1080.0,17.0,22.0,15.0,21.0,16.0,21.0,Less Selective,Required,Need-blind,3.309935825067801
237312,1635,1055.0,253.0,0.6452599388379205,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.501691857673902
237330,2376,2130.0,443.0,0.8964646464646465,440.0,550.0,400.0,530.0,840.0,1080.0,17.0,22.0,15.0,23.0,16.0,21.0,Less Selective,Required,Need-blind,3.0678692383519293
237358,929,541.0,237.0,0.5823466092572659,450.0,575.0,430.0,550.0,880.0,1125.0,1.0,14.0,1.0,9.0,1.0,7.0,Less Selective,Required,Need-blind,3.156614248978867
237367,1979,1964.0,673.0,0.9924204143506822,450.0,560.0,380.0,480.0,830.0,1040.0,17.0,23.0,16.0,23.0,16.0,22.0,Less Selective,Required,Need-blind,3.0146749465837
237525,6499,6269.0,1739.0,0.9646099399907678,470.0,580.0,420.0,550.0,890.0,1130.0,18.0,24.0,18.0,25.0,17.0,24.0,Less Selective,Required,Need-blind,3.522803819148998
237792,1793,1715.0,566.0,0.9564974902398216,470.0,580.0,430.0,560.0,900.0,1140.0,20.0,24.0,20.0,26.0,17.0,23.0,Less Selective,Required,Need-blind,3.088900659561509
237899,4465,4303.0,322.0,0.9637178051511758,430.0,550.0,400.0,523.0,830.0,1073.0,16.0,22.0,14.0,22.0,15.0,19.0,Less Selective,Required,Need-blind,3.578751361777931
237932,2077,1498.0,419.0,0.7212325469427058,470.0,585.0,420.0,540.0,890.0,1125.0,18.0,24.0,16.0,24.0,16.0,23.0,Less Selective,Required,Need-blind,3.3326005827565863
237950,1005,613.0,308.0,0.609950248756219,470.0,570.0,430.0,550.0,900.0,1120.0,18.0,24.0,16.0,24.0,17.0,23.0,Less Selective,Required,Need-blind,3.2447056622433927
237969,1413,1343.0,307.0,0.9504600141542817,460.0,580.0,418.0,563.0,878.0,1143.0,18.0,23.0,17.0,24.0,17.0,23.0,Less Selective,Required,Need-blind,3.428772801616787
238032,19857,17129.0,4377.0,0.8626177166742207,520.0,630.0,490.0,610.0,1010.0,1240.0,20.0,26.0,20.0,26.0,18.0,26.0,Less Selective,Required,Need-blind,3.3377800897000998
238078,2103,1581.0,170.0,0.7517831669044223,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4568245684186953
238193,667,621.0,150.0,0.9310344827586207,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.557754311894169
238333,3914,2245.0,216.0,0.5735820132856413,630.0,720.0,580.0,640.0,1210.0,1360.0,26.0,31.0,26.0,33.0,25.0,30.0,Less Selective,Required,Need-blind,3.2999376812359964
238458,5972,3488.0,618.0,0.5840589417280643,530.0,610.0,520.0,650.0,1050.0,1260.0,22.0,28.0,21.0,28.0,20.0,27.0,Less Selective,Required,Need-blind,3.0673002063755606
238476,8044,6769.0,778.0,0.8414967677772253,490.0,605.0,510.0,600.0,1000.0,1205.0,19.0,26.0,19.0,26.0,19.0,26.0,Less Selective,Required,Need-blind,3.2000803069117345
238616,4537,3064.0,452.0,0.6753361251928587,,,,,,,22.0,29.0,21.0,31.0,21.0,27.0,Less Selective,Required,Need-blind,3.4600563947230603
238661,1315,1243.0,219.0,0.9452471482889734,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.340587891861779
238980,1066,971.0,206.0,0.9108818011257036,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.465151272366983
239017,3489,2199.0,336.0,0.6302665520206363,600.0,720.0,600.0,710.0,1200.0,1430.0,27.0,32.0,26.0,35.0,24.0,30.0,Less Selective,Required,Need-blind,3.0830607601889444
239071,206,146.0,102.0,0.7087378640776699,500.0,650.0,480.0,570.0,980.0,1220.0,19.0,27.0,21.0,29.0,17.0,25.0,Less Selective,Required,Need-blind,3.399420825601862
239080,1596,1067.0,227.0,0.668546365914787,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5755182039083646
239105,15636,13672.0,1886.0,0.8743924277308774,600.0,680.0,590.0,680.0,1190.0,1360.0,26.0,31.0,25.0,32.0,24.0,29.0,Less Selective,Required,Need-blind,3.2409737931982265
239309,1059,665.0,200.0,0.6279508970727101,520.0,620.0,420.0,520.0,940.0,1140.0,20.0,28.0,20.0,28.0,18.0,27.0,Less Selective,Required,Need-blind,3.253920770433383
239318,6032,3643.0,672.0,0.603945623342175,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.0903520554692685
239390,933,871.0,172.0,0.9335476956055734,,,,,,,16.0,24.0,15.0,24.0,15.0,23.0,Less Selective,Required,Need-blind,3.013999495659834
239512,894,642.0,103.0,0.7181208053691275,558.0,720.0,538.0,598.0,1096.0,1318.0,21.0,25.0,20.0,26.0,19.0,25.0,Less Selective,Required,Need-blind,3.1605724003680438
239628,1797,1508.0,195.0,0.8391764051196439,510.0,600.0,490.0,590.0,1000.0,1190.0,20.0,27.0,,,,,Less Selective,Required,Need-blind,3.3483694914838145
239716,3338,3076.0,490.0,0.9215098861593769,533.0,610.0,533.0,610.0,1066.0,1220.0,22.0,29.0,21.0,29.0,21.0,28.0,Less Selective,Required,Need-blind,3.496864130826791
240107,1399,1025.0,252.0,0.7326661901358112,520.0,670.0,520.0,710.0,1040.0,1380.0,22.0,27.0,21.0,27.0,21.0,26.0,Less Selective,Required,Need-blind,3.1121483625662787
240189,11190,9261.0,2217.0,0.8276139410187667,,,,,,,18.0,24.0,16.0,23.0,16.0,25.0,Less Selective,Required,Need-blind,3.1801916876477927
240268,10315,7848.0,2163.0,0.7608337372758119,,,,,,,21.0,27.0,20.0,26.0,20.0,26.0,Less Selective,Required,Need-blind,3.111585937320873
240277,6373,5598.0,1258.0,0.8783932214027931,,,,,,,18.0,25.0,16.0,24.0,17.0,25.0,Less Selective,Required,Need-blind,3.201955103483412
240329,7312,5356.0,2301.0,0.7324945295404814,,,,,,,21.0,27.0,20.0,26.0,20.0,27.0,Less Selective,Required,Need-blind,3.3116031316778596
240338,1847,1460.0,251.0,0.7904710341093666,540.0,660.0,520.0,640.0,1060.0,1300.0,22.0,28.0,21.0,28.0,21.0,27.0,Less Selective,Required,Need-blind,3.599508203224815
240365,9082,7872.0,1751.0,0.8667694340453644,,,,,,,18.0,24.0,16.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.34308693930444
240374,3911,2840.0,565.0,0.7261569930963948,,,,,,,18.0,25.0,17.0,24.0,16.0,24.0,Less Selective,Required,Need-blind,3.287617792592508
240392,513,483.0,330.0,0.9415204678362573,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5234555336258593
240417,6440,5457.0,1267.0,0.8473602484472049,,,,,,,19.0,26.0,18.0,24.0,18.0,26.0,Less Selective,Required,Need-blind,3.066948800406727
240426,2310,2163.0,260.0,0.9363636363636364,,,,,,,18.0,24.0,15.0,23.0,17.0,24.0,Less Selective,Required,Need-blind,3.1459270818321574
240444,63505,27529.0,7964.0,0.43349342571451066,660.0,730.0,700.0,780.0,1360.0,1510.0,28.0,32.0,27.0,34.0,26.0,32.0,Selective,Required,Need-blind,3.6458073512521434
240453,16662,14736.0,3366.0,0.8844076341375585,,,,,,,18.0,24.0,16.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.3611654262633204
240462,5754,5021.0,1445.0,0.8726103580118179,,,,,,,21.0,27.0,19.0,26.0,20.0,27.0,Less Selective,Required,Need-blind,3.291946466197968
240471,5903,4818.0,1063.0,0.8161951550059292,,,,,,,19.0,25.0,17.0,24.0,17.0,25.0,Less Selective,Required,Need-blind,3.057101833864429
240480,8820,7950.0,1828.0,0.9013605442176871,,,,,,,20.0,25.0,18.0,25.0,18.0,25.0,Less Selective,Required,Need-blind,3.0520044105189275
240727,5644,5498.0,1463.0,0.97413182140326,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.0735956236283624
241191,375,375.0,89.0,1.0,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.403632253937192
241225,110,95.0,91.0,0.8636363636363636,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.41874918578945
241331,215,215.0,154.0,1.0,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2387805916540584
241395,130,111.0,25.0,0.8538461538461538,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.225633978833306
241410,3020,2728.0,760.0,0.9033112582781457,575.0,658.0,548.0,678.0,1123.0,1336.0,,,,,,,Less Selective,Required,Need-blind,3.4994326398542754
241836,182,175.0,175.0,0.9615384615384616,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1150019220009586
242042,152,152.0,141.0,1.0,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.065745707946413
242556,170,144.0,131.0,0.8470588235294118,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5656245048208492
242583,125,95.0,80.0,0.76,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5278548003473755
242617,1275,646.0,636.0,0.5066666666666667,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.476571103038925
242626,1474,689.0,679.0,0.46743554952510175,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.5381853209965737
242635,1056,399.0,391.0,0.3778409090909091,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.5347401599347137
242644,518,341.0,223.0,0.6583011583011583,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4458030633867462
242653,1192,792.0,357.0,0.6644295302013423,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.337159127622841
242662,1538,1081.0,465.0,0.7028608582574772,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.006343541748664
242680,793,282.0,256.0,0.35561160151324084,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.6115126534174817
242699,501,243.0,242.0,0.48502994011976047,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.534443755934428
242705,2054,748.0,728.0,0.3641674780915287,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.7256248384907567
242945,210,195.0,181.0,0.9285714285714286,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3486216001999787
242954,115,90.0,61.0,0.782608695652174,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.0694205820251272
243106,657,537.0,485.0,0.817351598173516,408.0,529.0,398.0,528.0,806.0,1057.0,,,,,,,Less Selective,Required,Need-blind,3.265336955365482
243115,1423,886.0,688.0,0.6226282501756851,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.367837353506616
243133,941,870.0,780.0,0.924548352816153,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4019526352263365
243142,1779,938.0,712.0,0.5272625070264193,395.0,519.0,390.0,500.0,785.0,1019.0,,,,,,,Less Selective,Required,Need-blind,3.4753169845478866
243151,722,692.0,566.0,0.9584487534626038,438.0,557.0,420.0,541.0,858.0,1098.0,,,,,,,Less Selective,Required,Need-blind,3.2750026720641916
243179,1296,758.0,671.0,0.5848765432098766,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1945756440601643
243188,326,209.0,100.0,0.6411042944785276,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.187460510787513
243197,4382,2286.0,1865.0,0.5216795983569147,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.051355304311372
243212,1441,809.0,607.0,0.5614156835530881,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.111678984271499
243221,4665,2482.0,1839.0,0.5320471596998928,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1466635638288447
243443,3638,1943.0,977.0,0.534084661902144,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1351891401141745
243586,556,541.0,100.0,0.9730215827338129,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.535191176108764
243638,1268,1026.0,541.0,0.8091482649842271,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3094299837587284
243665,860,838.0,342.0,0.9744186046511628,420.0,530.0,380.0,490.0,800.0,1020.0,14.0,20.0,14.0,23.0,15.0,16.0,Less Selective,Required,Need-blind,3.225113497516446
243744,53733,2099.0,1699.0,0.03906351776375784,740.0,780.0,770.0,800.0,1510.0,1580.0,34.0,35.0,35.0,36.0,32.0,35.0,Elite,Required,Need-blind,3.8853836596469438
243780,73083,36763.0,9381.0,0.503030800596582,590.0,710.0,600.0,750.0,1190.0,1460.0,27.0,34.0,26.0,35.0,26.0,33.0,Less Selective,Required,Need-blind,3.0711788074997046
243832,210,162.0,144.0,0.7714285714285715,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.036102404355656
244437,13065,13012.0,3468.0,0.9959433601224646,440.0,560.0,410.0,540.0,850.0,1100.0,15.0,21.0,13.0,21.0,15.0,19.0,Less Selective,Required,Need-blind,3.0150065158377393
245652,463,229.0,79.0,0.4946004319654428,680.0,750.0,580.0,700.0,1260.0,1450.0,27.0,31.0,29.0,34.0,25.0,28.0,Selective,Required,Need-blind,3.7117392239418967
247649,488,213.0,102.0,0.4364754098360656,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.5601505414590653
248934,4099,3398.0,1105.0,0.8289826787021225,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.218499063152572
250027,285,244.0,165.0,0.856140350877193,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.091130816135154
262129,2119,1568.0,221.0,0.7399716847569608,530.0,650.0,500.0,600.0,1030.0,1250.0,20.0,27.0,20.0,27.0,17.0,24.0,Less Selective,Required,Need-blind,3.5710864662351804
363934,850,811.0,171.0,0.9541176470588235,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1874288071844457
365213,417,351.0,195.0,0.841726618705036,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5272030757976873
366711,17519,16765.0,2625.0,0.9569610137564929,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.138793845003176
368452,245,106.0,50.0,0.4326530612244898,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.747526371247073
369668,137,130.0,97.0,0.948905109489051,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.173791178240679
